optimized_right_x,optimized_right_y,optimized_right_s,optimized_left_x,optimized_left_y,optimized_left_s
151.22,-99.2111,195.442,156.951,-99.4757,195.442
150.964,-100.478,196.738,156.422,-99.4513,195.442
150.846,-100.472,196.738,156.682,-100.777,196.738
149.87,-101.737,198.08,156.76,-100.782,196.738
150.886,-101.797,198.08,159.085,-102.28,198.08
152.001,-103.22,199.452,160.951,-102.39,198.08
151.92,-103.215,199.452,160.854,-103.821,199.452
151.812,-104.657,200.912,160.742,-105.326,200.912
152.185,-104.685,200.912,158.566,-106.24,201.981
151.437,-105.699,201.981,157.533,-106.162,201.981
150.633,-105.638,201.981,156.792,-107.198,203.073
151.21,-106.778,203.073,157.447,-107.247,203.073
150.914,-106.756,203.073,157.177,-108.329,204.18
150.211,-107.821,204.18,156.356,-108.269,204.18
150.862,-107.869,204.18,155.952,-109.341,205.288
151.359,-109.023,205.288,155.607,-109.317,205.288
151.251,-109.016,205.288,157.405,-110.736,206.609
150.467,-110.308,206.609,156.446,-110.677,206.609
149.743,-110.263,206.609,155.138,-111.629,207.654
149.685,-111.333,207.654,156.586,-111.707,207.654
149.735,-111.336,207.654,156.538,-112.729,208.698
149.685,-112.403,208.698,155.339,-112.672,208.698
150.527,-112.443,208.698,156.928,-113.755,209.73
151.317,-113.526,209.73,157.677,-113.786,209.73
151.203,-113.521,209.73,155.558,-114.809,210.85
150.297,-114.619,210.85,156.516,-114.843,210.85
149.858,-114.603,210.85,156.482,-115.886,211.907
150.714,-115.702,211.907,156.393,-115.884,211.907
150.964,-115.71,211.907,156.833,-116.98,213.002
150.639,-116.804,213.002,156.3,-116.965,213.002
150.108,-116.789,213.002,157.18,-118.108,214.135
149.68,-117.922,214.135,157.709,-118.121,214.135
151.055,-119.117,215.288,159.367,-119.292,215.288
151.169,-119.119,215.288,160.053,-119.307,215.288
150.617,-120.339,216.509,160.033,-120.497,216.509
151.826,-120.359,216.509,160.02,-121.586,217.629
151.696,-121.483,217.629,160.007,-122.985,219.051
151.783,-121.484,217.629,158.098,-124.341,220.435
151.78,-122.911,219.051,157.906,-124.339,220.435
151.686,-122.91,219.051,157.806,-125.383,221.491
151.704,-124.298,220.435,156.419,-125.376,221.491
151.551,-124.296,220.435,155.387,-126.409,222.535
151.506,-125.355,221.491,155.517,-126.41,222.535
151.532,-125.355,221.491,156.581,-127.884,224.02
151.934,-126.405,222.535,156.2,-127.885,224.02
151.964,-126.405,222.535,155.261,-129.213,225.38
151.758,-127.894,224.02,155.876,-129.202,225.38
151.885,-127.893,224.02,156.638,-130.242,226.644
151.75,-129.271,225.38,156.754,-130.233,226.644
151.785,-129.271,225.38,155.956,-131.106,227.764
151.885,-130.604,226.644,156.085,-131.081,227.764
151.457,-130.637,226.644,156.071,-131.768,228.859
152.001,-131.863,227.764,155.367,-132.026,228.859
151.9,-131.883,227.764,156.372,-132.32,229.966
151.956,-133.276,228.859,157.249,-131.793,229.966
147.034,-135.079,228.859,156.689,-133.061,231.185
148.186,-137.243,229.966,156.422,-133.299,231.185
149.774,-139.212,231.185,157.136,-133.965,232.481
151.726,-140.884,232.481,157.373,-133.661,232.481
153.913,-142.176,233.815,158.42,-133.785,233.815
154.77,-140.581,233.815,158.42,-133.785,233.815
