optimized_right_x,optimized_right_y,optimized_right_s,optimized_left_x,optimized_left_y,optimized_left_s
173.468,62.007,333.028,165.003,56.7312,331.857
174.262,62.919,334.223,164.122,59.1235,333.028
174.586,62.9682,334.223,166.677,61.769,334.223
177.635,64.0637,335.457,167.039,61.8239,334.223
177.606,65.0334,336.648,166.224,63.3155,335.457
177.574,66.1163,337.768,165.761,63.2851,335.457
177.515,67.2944,338.788,163.414,64.546,336.648
177.324,69.0432,340.083,165.986,64.6343,336.648
174.893,68.757,340.083,167.917,65.8348,337.768
172.518,69.9858,341.24,166.821,65.8028,337.768
173.568,70.2562,341.24,166.772,66.7384,338.788
175.767,73.6257,342.448,166.772,66.7384,338.788
174.13,75.8321,343.466,166.836,67.8086,340.083
172.269,77.4302,344.448,166.913,67.8178,340.083
170.117,78.6222,345.517,166.801,68.5129,341.24
167.918,79.3706,346.694,166.817,68.517,341.24
167.025,76.3549,346.694,166.776,69.0528,342.448
165.049,75.1461,347.965,166.675,69.0017,342.448
165.288,76.5563,347.965,166.734,69.4025,343.466
163.671,76.7159,349.299,166.798,69.4581,343.466
163.62,76.1687,349.299,166.814,70.2083,344.448
162.067,75.2333,350.683,167.045,70.5138,344.448
162.083,75.5266,350.683,166.321,70.7669,345.517
160.637,75.5889,352.094,166.241,70.6015,345.517
160.633,75.4952,352.094,165.158,70.0554,346.694
159.162,75.8328,353.58,165.022,69.596,346.694
159.157,75.7216,353.58,164.1,69.5359,347.965
158.148,75.8482,354.586,164.113,69.6075,347.965
158.147,75.8365,354.586,163.06,70.0652,349.299
157.13,76.0458,355.606,163.06,70.0672,349.299
157.137,76.2068,355.606,161.776,70.1389,350.683
156.104,76.1556,356.638,161.774,70.1038,350.683
156.107,76.2109,356.638,160.408,70.256,352.094
155.092,76.4435,357.669,160.408,70.2522,352.094
155.086,76.3111,357.669,158.924,70.3163,353.58
153.594,76.1081,359.154,158.928,70.4108,353.58
153.599,76.233,359.154,157.928,70.4514,354.586
152.153,76.3946,360.614,157.921,70.2753,354.586
152.101,75.2699,360.614,156.885,69.7251,355.606
150.747,76.9618,362.049,156.886,69.7397,355.606
150.747,76.9501,362.049,155.847,69.6831,356.638
149.381,77.0128,363.412,155.85,69.7466,356.638
149.543,80.5189,363.412,154.807,69.6951,357.669
148.131,80.5781,364.796,154.808,69.7136,357.669
